,Comedy,Adventure,Drama,Action,Animation,Documentary,Biography,Family,Crime,Fantasy,Musical,Horror,Western,Sci-Fi,Romance,History,Mystery,Thriller,Sport,News,Music
760,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3527,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1473,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2593,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2231,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2947,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
796,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2180,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2128,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
758,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
541,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1019,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2988,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1331,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
446,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2482,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2906,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2845,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2145,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1329,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3912,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2785,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2150,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
434,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2122,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2900,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3122,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2966,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3763,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
3596,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2448,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
762,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
235,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3414,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1984,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
267,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
770,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2165,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
437,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2201,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1574,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2142,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2081,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3700,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3365,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3594,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1469,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
716,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3132,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1901,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3262,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3161,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2724,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1460,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2818,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1893,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1668,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2756,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
517,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
404,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3173,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2152,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1633,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3896,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
688,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3186,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2874,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
852,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3607,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3235,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
223,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2193,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
373,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1824,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3315,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3766,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3401,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3519,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2871,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2497,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1838,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
708,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
255,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2930,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1617,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1581,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2956,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
3884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3093,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2508,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2036,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3137,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1224,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3006,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2549,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1946,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
739,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
868,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2779,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2745,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3282,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2723,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1371,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1145,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1031,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
667,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3019,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
967,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2783,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1035,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
3018,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3479,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1396,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3434,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1549,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2094,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3388,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1250,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
3720,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3650,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1172,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
814,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1852,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2220,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2719,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3443,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2105,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
133,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1140,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
823,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1531,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
1214,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
504,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1996,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2434,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3072,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1958,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1384,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
828,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3831,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2523,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1683,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3372,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3520,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
652,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
172,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3756,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
713,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3875,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2923,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3232,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3384,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3141,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1155,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1680,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3239,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1856,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1388,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2386,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3569,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2076,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1540,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2681,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3760,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2993,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2217,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3293,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1676,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1542,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2960,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2539,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3080,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2635,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
750,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2705,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
234,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
732,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3927,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1156,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3371,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2982,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1209,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1065,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2156,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1062,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2616,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1167,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2938,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3096,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3233,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
884,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3861,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
850,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2782,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
717,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
3730,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2502,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2492,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3332,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3090,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3672,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
396,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1365,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3273,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1903,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
595,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2109,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3900,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3817,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2326,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1548,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2710,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2143,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3345,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
977,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1571,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2786,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2239,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2967,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2504,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
675,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2808,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3068,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
728,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
