,index,id,image,title,description,runtimeStr,genres,genreList,contentRating,imDbRating,imDbRatingVotes,metacriticRating,plot,stars,starList,Genre_1,Genre_2,Genre_3
3185,3263,tt7782256,https://m.media-amazon.com/images/M/MV5BYWZiYzAyMDMtNDViNC00ZmQ3LWJhOWMtYmNmODA4Y2ViNmM0XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Monster in the Mind,2016,87 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",G,0,0,,"Shocked to discover she is at high risk of Alzheimer's, 85-year-old CNN veteran jJean Carper embarks on a journey to face her fears and find out everything she can to avoid Alzheimer's. She uncovers the astonishing story of a disease shrouded in mystery and branded with an outsized sense of doom and fear reminiscent of the world's most sensational science fiction, horror, and disaster movies.",,[],Documentary,,
3186,3264,tt5786564,https://m.media-amazon.com/images/M/MV5BMTIwMGJjNzMtMzI1OC00MThkLWFhNWUtOWI1MWFlZDM3MmYwXkEyXkFqcGdeQXVyNjY4OTY2MTM@._V1_Ratio0.6763_AL_.jpg,A Simpler Way: Crisis as Opportunity,2016,79 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,6.9,119,,A feature-length documentary that follows a community in Australia who came together to explore and demonstrate a simpler way to live in response to global crises.,,[],Documentary,,
3187,3265,tt5670382,https://m.media-amazon.com/images/M/MV5BM2QzYmE5ZGYtMTMxNS00Yzg3LThiNGYtZGI2MGFiMzlmOWQ1XkEyXkFqcGdeQXVyMjQ3NjkzOTM@._V1_Ratio0.7536_AL_.jpg,A Moving Image,2016,74 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",PG,5.9,83,,An artist returns to her gentrified community where she explores her social position and complicity in the rapid changes.,,[],Drama,,
3188,3266,tt5661814,https://m.media-amazon.com/images/M/MV5BMGY5MTc3ZGUtMWU3ZS00OWEzLWE1ZTQtZjlkNDYyZGYyNWM5XkEyXkFqcGdeQXVyNjY5MDQ4MjI@._V1_Ratio0.6763_AL_.jpg,Lord Put a Ring on It,2016,94 mins,"Comedy, Drama","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Drama', 'value': 'Drama'}]",PG,7.6,23,,"Romantic Christian comedy about navigating relationships - from being single looking for Mr. Right in all the wrong places and blended families navigating the challenges of becoming one family, to married couples dealing with infidelity and friendships surviving betrayals.",,[],Comedy, Drama,
3189,3267,tt6178546,https://m.media-amazon.com/images/M/MV5BMjBjMjE3ZmYtM2NkYS00YTJkLTkxMWQtOGM4MmQyZjQ1MGVmXkEyXkFqcGdeQXVyMzU0ODc1MTQ@._V1_Ratio0.7053_AL_.jpg,Kahi,2016,95 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",G,7.1,71,,"A series of events unfold in modern day Bengaluru, intertwining four different lives: a dancer, a drug peddler, a writer and a psychopath.",,[],Drama,,
3190,3268,tt6432532,https://m.media-amazon.com/images/M/MV5BNzgzN2Y4NjUtOTUzNy00NjY1LWI3ZWQtNWVkNDg4MmRiZDY2XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Ai-un: Hugo Makibi Enomiya-Lassalle. Bridge Builder between Zen and Christianity,2016,110 mins,"Documentary, Biography, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'History', 'value': 'History'}]",PG,6.7,7,,"The film ""Ai-un"" narrates the life story of the Jesuit and Zen teacher Hugo Makibi Enomiya-Lassalle (1898-1990) who became a pioneer of Buddhist-Christian dialogue.",,[],Documentary, Biography, History
3191,3269,tt6341286,https://m.media-amazon.com/images/M/MV5BNGNlNDA3M2EtYjMwNC00ODE5LWFjYjktNGQ1NzA5NzQzOGM4L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc0NTM3NDI@._V1_Ratio0.6763_AL_.jpg,Stoneland,2016,46 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",G,9,27,,"There are few places on earth as intimately tied to historic feats of strength as the Highlands of Scotland. There are countless stories of local warriors and clansmen training for battle. Of castle bodyguards proving their strength by carrying heavy weights over long distances. An often cited tale dates back to the 11th century when King Malcolm III summoned his countrymen to compete in a foot race that would determine who would become his royal messenger. All over Scotland are remnants of these ancient tests of strength - lifting stones, formed over the centuries by wind and river erosion, each with its own history and local lore. A relative few still know about and seek out these ancient stones. This is their story.",,[],Documentary,,
3192,3270,tt4857474,https://m.media-amazon.com/images/M/MV5BMGU4OWU0YjctYjVjZC00YzNhLWE2NTgtMmJjOWI1YzFiM2U2XkEyXkFqcGdeQXVyNjAyMTMxNzQ@._V1_Ratio0.7150_AL_.jpg,Burgundy: People with a Passion for Wine,2016,60 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",G,6.2,20,,"Through a colorful mosaic of stories, this documentary film aims to demystify the world-famous French winemaking region and offers a rare insider glimpse into the lives of the passionate people working in Burgundy's wine industry.",,[],Documentary,,
3193,3271,tt5206478,https://m.media-amazon.com/images/M/MV5BZTY5N2YwNzUtNTUyYi00MDEzLTk1MjEtYjQwMzg2MDdhM2Q0XkEyXkFqcGdeQXVyMjI1OTIyNDg@._V1_Ratio0.7053_AL_.jpg,Loving Carmen,2016,66 mins,"Documentary, Biography, History","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'History', 'value': 'History'}]",G,9.8,8,,"In the mid 19th century, the free spirited gypsy cigarerra from the Tabaco factory of Seville, scandalizes the world and right away becomes a symbol of the modern, independent woman. For more than a century musicians, singers, directors, researchers and collectors take through time the story of Carmen, turning it into a legend. Narrated by the British actor Ben Cross the film unveils the very first interpretations of Carmen and her place in the early development of the recording industry and cinema. The movie follows the rehearsal process of the production of Carmen in Theater St. Gallen, staged by Italian director Nicola Berloffa and the exploration of the soprano Alexandrina Pendatchanska in the title role. Immortal art is created by mortal people!",,[],Documentary, Biography, History
3194,3272,tt6769700,https://m.media-amazon.com/images/M/MV5BZjNhZmRlNmMtMDg5MS00YjFmLWFjZWMtM2VhNzQwMTE1M2Y0XkEyXkFqcGdeQXVyNTU5OTMzMzY@._V1_Ratio0.7053_AL_.jpg,Calichín,2016,92 mins,"Comedy, Sport","[{'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Sport', 'value': 'Sport'}]",PG,5.3,37,,"La historia de Calichín Delgado, un futbolista que destacó en el extranjero en los inicios de su carrera, y que debido a la mala vida y casi al borde del retiro, es convocado por error para jugar en un equipo de segunda división del interior del país. La presión de los hinchas y el apoyo de su familia, hacen que Calichín, contra todo pronóstico, vuelva a esbozar los mejores momentos de su vida deportiva.",,[],Comedy, Sport,
3195,3273,tt5539982,https://m.media-amazon.com/images/M/MV5BNmQ3OGVlYWYtYzMxOC00MzZkLWE0YTItODliOWFjMWUyMDIyXkEyXkFqcGdeQXVyNjUwMzUyODI@._V1_Ratio0.7536_AL_.jpg,Le Cirque: The Movie,2016,60 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",G,0,0,,"Cirque Arlette Gruss as you've never seen it before: passion, chills, thrills, humor and emotions.",,[],Documentary,,
3196,3274,tt4625840,https://m.media-amazon.com/images/M/MV5BMTgzNzUxMjI5OF5BMl5BanBnXkFtZTgwMjk4NjI0NzE@._V1_Ratio0.7343_AL_.jpg,Spices of Liberty,2016,115 mins,"Drama, Family, Romance","[{'key': 'Drama', 'value': 'Drama'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Romance', 'value': 'Romance'}]",PG,5.8,43,,The movie is about how the Youth of America born to Immigrants in America leads their life. The perspective of the second generation of American about America.,,[],Drama, Family, Romance
3197,3275,tt6409482,https://m.media-amazon.com/images/M/MV5BMjc1NzFmMzgtNzcwZC00OGQxLTgyNjAtYjJkNDBmMmE2NDUzL2ltYWdlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Dead Ring,2016,84 mins,Fantasy,"[{'key': 'Fantasy', 'value': 'Fantasy'}]",PG,5.7,80,,"Afraid go out or engage in life, Emily (Savanah McMahon) seeks an unorthodox therapist who gives her a spell that will rid her of her phobia by summoning a Dead Ring. A doppelganger she can create embodying the worst traits she sees in herself. After Emily's twin emerges from her closet, a strange friendship develops. Soon dark forces require Emily to make a hard choice.",,[],Fantasy,,
3198,3276,tt5993224,https://m.media-amazon.com/images/M/MV5BYWI2YjNiZTAtZjFkYi00MTUxLTllNGMtOTRhYmYxZDJiYmNjXkEyXkFqcGdeQXVyNDgxMDU4NTU@._V1_Ratio0.7150_AL_.jpg,A Mere Breath,2016,67 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,7.5,76,,"The film explores the deeply contradictory nature of love in the family life. Dobrin is waiting to happen a miracle for Denisa, his younger daughter, to get up from the wheelchair and walk.",,[],Documentary,,
3199,3277,tt8069418,https://m.media-amazon.com/images/M/MV5BYTQwMmI4NjEtYTgxYy00MzRkLTlhYTgtOGU2M2I5ZWJmYzZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_Ratio0.6763_AL_.jpg,Worship Night in America,2016,130 mins,"Documentary, Family, Music","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Family', 'value': 'Family'}, {'key': 'Music', 'value': 'Music'}]",PG,0,0,,"Join Chris Tomlin, authors/pastors Max Lucado and Louie Giglio and many more national faith leaders and musical guests for the sold-out event filmed at Madison Square Garden, plus exclusive back-stage footage and interviews that will inspire, challenge and encourage your family, church and community.",,[],Documentary, Family, Music
3200,3278,tt6058462,https://m.media-amazon.com/images/M/MV5BNzhmODI4NmYtYjQwZi00YjY3LWJjNjAtOWZhZDM0MWE5MzU4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Metaphor of a Life,2016,106 mins,"Documentary, Biography","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}]",PG,0,0,,"Fictional tale depicted as a biographical documentary which satirically portrays the life of an alleged super-film-star called ""The Kid"". Using footage from his films and interviews with people who knew him, the movie reconstructs the story of his life.",,[],Documentary, Biography,
3201,3279,tt5922760,https://m.media-amazon.com/images/M/MV5BN2Y3YTQ3NTAtNDhlYS00NDhjLWE5MTQtMmE5NDcxN2MyNjExXkEyXkFqcGdeQXVyNjc0NDMyMzA@._V1_Ratio0.7053_AL_.jpg,Gray Tones' Performance on Stage,2016,85 mins,Musical,"[{'key': 'Musical', 'value': 'Musical'}]",G,0,0,,"Another Performance. Another Songs. Another Jamming Music. New Students, New Girls, and COOLER Performances. It's Gray Tones. Starring Lorence Miggy Sorongon, Randea Anne Cabalfin, Jerk Esparagoza and Jysha Felicity Aroso. Not only them, but MANY OF THEM. A good editing from Lorence Miggy Sorongon and good camera from Miguel Sorongon. And the best school, also the director, the crew of Gray Tones Music Academy. Brace yourselves to another collection of performances in May 30. Gray Tones' Performance On Stage. Rated U for Universal.",,[],Musical,,
3202,3280,tt5867548,https://m.media-amazon.com/images/M/MV5BYzI0Mzk5NDQtMWRiYi00ZTAyLWIxYzMtNDIwMzA1N2I1OTEzXkEyXkFqcGdeQXVyMzc1ODM1NzQ@._V1_Ratio0.6763_AL_.jpg,The Songs of Old Europe: Ancient Belarusian Folk Songs,2016,61 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",G,8.8,6,,Documentary about vanishing cultural traditions of Belarus,,[],Documentary,,
3203,3281,tt4375032,https://m.media-amazon.com/images/M/MV5BYjk0Yzk0YTQtYmU4NS00MGVhLWJkODUtNmQ3ZWI3ZmRjNTJkXkEyXkFqcGdeQXVyODkwNzc2NDg@._V1_Ratio0.7536_AL_.jpg,Sam Lay in Bluesland,2016,56 mins,"Documentary, Biography, Music","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Biography', 'value': 'Biography'}, {'key': 'Music', 'value': 'Music'}]",PG,0,0,,"He was on drums when Bob Dylan went Electric at Newport. He was on the road and in the studio with blues greats Howlin' Wolf, Muddy Waters, Little Walter and James Cotton. He will be inducted into the Rock and Roll Hall of Fame in 2015 as a founding member of The Paul Butterfield Blues Band. At the age of 80, he is still an active member of the Chicago blues scene and the man some call 'the greatest drummer of all time'. Against a backdrop of troubled, even dangerous, times, and the racial turbulence of the 1960s, Sam Lay's singular life and career are told through his own words, music and personal films in the documentary film 'Sam Lay In Bluesland'.",,[],Documentary, Biography, Music
3204,3282,tt6449826,https://m.media-amazon.com/images/M/MV5BOWI2ZmZiNmMtM2VlYi00NGE5LWJkNjAtZTMzNTE1MjRjY2RkXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Good Night,2016,,,[],G,0,0,,,,[],,,
3205,3283,tt5310818,https://m.media-amazon.com/images/M/MV5BMjJjNzA2ZjYtNGEwNy00NTA4LWIzZjItMzgwOTEyNzQ5ODBjXkEyXkFqcGdeQXVyNDU5ODAyOQ@@._V1_Ratio0.6763_AL_.jpg,Rubbertown,2016,55 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,7.1,12,,"Louisville, Kentucky's heavy industrial manufacturing neighborhood has produced anything from scuba gear to the tiles on the space shuttle. It's near synthetic rubber manufacturers, a toxic landfill site and a coal burning power plant. It's also next to residential neighborhoods. With studies showing higher rates of cancer and respiratory illness near these plants, resident Monika Burkhead plans to move her entire house to another county to escape Rubbertown.",,[],Documentary,,
3206,3284,tt10151496,https://m.media-amazon.com/images/M/MV5BOTYyMjhjNDYtZGExYi00MjNiLTgxY2MtYzZiZjFlN2JkMTlhXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,The White House: Inside Story,2016,115 mins,,[],PG,8.1,22,,"It's America's most iconic residence - symbol of national history, and icon of democracy. From the Oval Office to the family dining room, through national crises and world wars, the 200-year story of the White House is the story of America itself.",,[],,,
3207,3285,tt4381612,https://m.media-amazon.com/images/M/MV5BMjA2MDYxNzEzNV5BMl5BanBnXkFtZTgwNTc2NjMwNzE@._V1_Ratio0.7053_AL_.jpg,Seven Songs for a Long Life,2016,83 mins,"Documentary, Comedy, Musical","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Comedy', 'value': 'Comedy'}, {'key': 'Musical', 'value': 'Musical'}]",G,7.2,38,,The intimate story behind our changing relationship with death - with great songs!,,[],Documentary, Comedy, Musical
3208,3286,tt5094748,https://m.media-amazon.com/images/M/MV5BOWFhODY5MTctNWJjMS00Y2U0LWI2NmMtZWE0NDlmZWFlZWQ0XkEyXkFqcGdeQXVyMTg0OTczMDM@._V1_Ratio0.8019_AL_.jpg,Dream City,2016,52 mins,Documentary,"[{'key': 'Documentary', 'value': 'Documentary'}]",PG,9,11,,"In Iraqi Kurdistan, two friends- Emma, a filmmaker from the US, and Diana, a local aspiring actress- make a movie. When they begin Diana is living on her own in Erbil, Iraqi Kurdistan's buzzing capital city. She is studying to be a flight attendant and enjoying the freedom of being independent and young in a growing city. When war returns to Iraq with the invasion of ISIS, Diana moves back to her mother's home in Sulaymaniyah. Now her days pass quietly, mostly indoors. In the darkness of frequent power outages, Diana builds a dream city in her mind.",,[],Documentary,,
3209,3287,tt5761798,https://m.media-amazon.com/images/M/MV5BOTM1ZTFiZDYtNjg0MC00YWI3LWEyYzYtZDY4ZDZjNzE0OTA4XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Simple Gifts: The Chamber Music Society at Shaker Village,2016,83 mins,"Documentary, Music","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Music', 'value': 'Music'}]",G,0,0,,"Each year on Memorial Day Weekend, the Chamber Music Society of Lincoln Center takes up residency in one of the country's most beautiful historical sites: Shaker Village of Pleasant Hill in rural Kentucky, where a vibrant Shaker community once flourished. In 2015, performing for an appreciative audience in a converted tobacco barn, the Chamber Music Society celebrated American music with performances of unparalleled intimacy and intensity, climaxing with Aaron Copland's monumental ""Appalachian Spring,"" whose melody incorporates a traditional Shaker theme. Director Habib Azar and documentarian Elliot Caplan went on the road with CMS into the heart of rural America, creating a film that uniquely blends musical performance with historical resonance, drawing poignant parallels between the gift of making music, the beauty and hardships of the frontier, and the quest for transcendence in American life.",,[],Documentary, Music,
3210,3288,tt6167132,https://m.media-amazon.com/images/M/MV5BZjljNmZlZmItOWUyNy00NGFkLTg5NDAtODMyYTJmMjhiNzI1XkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.7536_AL_.jpg,Kirk Cameron REVIVE US 2,2016,120 mins,"Documentary, Musical","[{'key': 'Documentary', 'value': 'Documentary'}, {'key': 'Musical', 'value': 'Musical'}]",PG,4.6,56,,"Are we in the last days of our great nation? Is it too late for America? Revive Us features worship, prayer, and thoughtful discussion as Kirk Cameron turns to Scripture to offer encouragement for our great nation. As Kirk says, 'When our family of believers gets together and the Spirit is moving, we are unstoppable!' Revive Us will have you believing this could be our finest hour!",,[],Documentary, Musical,
3211,3289,tt7468060,https://m.media-amazon.com/images/M/MV5BMDQ3MWViNTQtZjkzOS00Zjc5LWE0NmItZjgxZDM2OGE5MGNiXkEyXkFqcGdeQXVyNTk5MTQ3ODY@._V1_Ratio0.6763_AL_.jpg,Water Down,2016,300 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",G,0,0,,Beautiful Water Scenes Set To An Awesome Meditation Soundtrack.,,[],Drama,,
3212,3290,tt6085342,https://m.media-amazon.com/images/M/MV5BMDQwMmE3MzctMTlkZC00NmVlLThmMTItMzljZjcyYzA4OTFlXkEyXkFqcGdeQXVyNTM3MDMyMDQ@._V1_Ratio0.6763_AL_.jpg,Money Talks,2016,86 mins,Crime,"[{'key': 'Crime', 'value': 'Crime'}]",PG,0,0,,A man who is jailed for arson manipulates the prison system.,,[],Crime,,
3213,3291,tt6096862,https://m.media-amazon.com/images/M/MV5BMTIzZmY1MGUtNDEzNi00YTcwLThhOGEtMmQxMTE0NjdkMWQzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjg2NTkwMjQ@._V1_Ratio0.7150_AL_.jpg,Detour on the Path to Perfect Illusion,2016,109 mins,Drama,"[{'key': 'Drama', 'value': 'Drama'}]",PG,0,0,,"The story of Simone who is trying to rebuild her relationship with the world around her. Along her journey she meets Victor, a man who appears to share her attitudes. With his help she seeks opportunity to redress a situation with a former friend whom she now considers to be on the opposite side.",,[],Drama,,
